,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
263,Ademola Lookman,eng ENG,FW MF,Leicester City,24-095,1997,13.0,9.0,801.0,3.0,0.0,0.0,0.0,1.0,0.0,0.34,0.0,0.34,0.34,0.34,2.4,2.4,1.2,0.27,0.13,0.4,0.27,0.4,8.9,13.0,6.0,0.0,46.2,1.46,0.67,0.23,0.5,0.18,0.6,0.6,221.0,289.0,76.5,3053.0,774.0,137.0,161.0,85.1,68.0,85.0,80.0,7.0,20.0,35.0,-1.2,13.0,11.0,13.0,2.0,27.0,282.0,7.0,3.0,1.0,69.0,2.0,12.0,0.0,0.0,0.0,0.0,243.0,25.0,21.0,68.0,217.0,3.0,0.0,0.0,2.0,5.0,13.0,13.0,26.0,2.92,20.0,0.0,2.0,1.0,2.0,1.0,2.0,0.22,1.0,0.0,0.0,0.0,1.0,0.0,24.0,13.0,8.0,11.0,5.0,7.0,14.0,50.0,7.0,187.0,50.0,26.7,50.0,86.0,51.0,15.0,1.0,0.0,14.0,11.0,2.0,0.0,419.0,6.0,58.0,206.0,178.0,43.0,413.0,18.0,32.0,56.3,19.0,2.0,340.0,1553.0,883.0,53.0,15.0,9.0,393.0,290.0,73.8,20.0,24.0,0.0,17.0,25.0,4.0,0.0,0.0,0.0,63.0,3.0,12.0,20.0
264,Jonas Lössl,dk DEN,GK,Brentford,32-356,1989,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,62.0,71.0,1366.0,781.0,7.0,7.0,100.0,16.0,16.0,100.0,20.0,38.0,52.6,0.0,0.0,2.0,0.0,0.0,1.0,46.0,16.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,29.0,0.0,55.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,54.0,65.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,42.0,213.0,140.0,0.0,0.0,0.0,36.0,35.0,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
265,Imran Louza,ma MAR,MF,Watford,22-267,1999,7.0,6.0,423.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.03,0.11,0.14,0.03,0.14,4.7,4.0,0.0,2.0,0.0,0.85,0.0,0.0,0.0,0.03,-0.1,-0.1,153.0,199.0,76.9,3326.0,1083.0,53.0,61.0,86.9,66.0,80.0,82.5,34.0,56.0,60.7,-0.5,10.0,22.0,4.0,0.0,22.0,170.0,29.0,15.0,1.0,19.0,11.0,6.0,11.0,6.0,4.0,1.0,108.0,30.0,61.0,131.0,43.0,21.0,2.0,1.0,0.0,2.0,4.0,4.0,13.0,2.77,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,7.0,5.0,3.0,6.0,12.0,50.0,6.0,98.0,30.0,30.6,37.0,48.0,13.0,4.0,1.0,0.0,3.0,9.0,3.0,0.0,239.0,14.0,50.0,141.0,59.0,0.0,208.0,5.0,8.0,62.5,5.0,0.0,109.0,554.0,232.0,8.0,1.0,0.0,115.0,106.0,92.2,3.0,1.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,60.0,2.0,6.0,25.0
266,Matthew Lowton,eng ENG,DF,Burnley,32-228,1989,17.0,17.0,1514.0,1.0,2.0,0.0,0.0,2.0,0.0,0.06,0.12,0.18,0.06,0.18,0.5,0.5,1.1,0.03,0.07,0.1,0.03,0.1,16.8,8.0,2.0,0.0,25.0,0.48,0.12,0.13,0.5,0.07,0.5,0.5,508.0,741.0,68.6,9902.0,4780.0,254.0,286.0,88.8,167.0,226.0,73.9,82.0,196.0,41.8,0.9,11.0,54.0,20.0,8.0,68.0,570.0,171.0,15.0,2.0,79.0,21.0,31.0,0.0,0.0,0.0,0.0,301.0,176.0,264.0,49.0,481.0,40.0,156.0,3.0,4.0,17.0,25.0,35.0,30.0,1.78,22.0,4.0,0.0,1.0,2.0,1.0,2.0,0.12,1.0,0.0,0.0,1.0,0.0,0.0,37.0,22.0,19.0,11.0,7.0,19.0,41.0,46.3,22.0,152.0,55.0,36.2,61.0,54.0,37.0,38.0,11.0,0.0,27.0,30.0,53.0,0.0,913.0,79.0,282.0,421.0,250.0,7.0,744.0,7.0,13.0,53.8,8.0,0.0,405.0,1778.0,1048.0,47.0,17.0,1.0,448.0,406.0,90.6,8.0,7.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,159.0,21.0,23.0,47.7
267,Douglas Luiz,br BRA,MF,Aston Villa,23-259,1998,17.0,16.0,1412.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.19,0.19,0.0,0.19,0.3,0.3,1.6,0.02,0.1,0.13,0.02,0.13,15.7,10.0,0.0,4.0,0.0,0.64,0.0,0.0,0.0,0.03,-0.3,-0.3,576.0,712.0,80.9,11316.0,2933.0,227.0,256.0,88.7,233.0,273.0,85.3,105.0,160.0,65.6,1.4,23.0,39.0,10.0,0.0,50.0,626.0,86.0,51.0,2.0,106.0,24.0,14.0,30.0,19.0,6.0,1.0,477.0,97.0,138.0,61.0,591.0,31.0,5.0,4.0,3.0,16.0,20.0,9.0,39.0,2.49,23.0,11.0,1.0,1.0,3.0,0.0,3.0,0.19,1.0,2.0,0.0,0.0,0.0,0.0,35.0,21.0,17.0,15.0,3.0,13.0,36.0,36.1,23.0,273.0,87.0,31.9,120.0,125.0,28.0,26.0,5.0,0.0,21.0,37.0,14.0,0.0,881.0,46.0,217.0,508.0,201.0,2.0,800.0,11.0,23.0,47.8,12.0,2.0,509.0,2612.0,1217.0,48.0,13.0,0.0,566.0,511.0,90.3,16.0,9.0,0.0,29.0,30.0,0.0,0.0,0.0,0.0,152.0,23.0,20.0,53.5
268,Romelu Lukaku,be BEL,FW,Chelsea,28-255,1993,15.0,10.0,999.0,5.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,4.2,4.2,2.2,0.38,0.2,0.57,0.38,0.57,11.1,25.0,9.0,1.0,36.0,2.25,0.81,0.2,0.56,0.17,0.8,0.8,146.0,202.0,72.3,1911.0,262.0,95.0,117.0,81.2,35.0,52.0,67.3,7.0,11.0,63.6,-2.2,15.0,4.0,8.0,0.0,10.0,186.0,16.0,0.0,5.0,76.0,0.0,5.0,0.0,0.0,0.0,0.0,141.0,36.0,25.0,114.0,52.0,9.0,0.0,9.0,1.0,0.0,21.0,7.0,29.0,2.61,20.0,0.0,3.0,2.0,4.0,0.0,3.0,0.27,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,90.0,29.0,32.2,6.0,39.0,45.0,4.0,3.0,0.0,1.0,1.0,15.0,0.0,319.0,15.0,24.0,156.0,162.0,65.0,302.0,11.0,19.0,57.9,13.0,0.0,196.0,869.0,550.0,31.0,10.0,15.0,508.0,233.0,45.9,26.0,20.0,0.0,3.0,10.0,6.0,1.0,0.0,0.0,37.0,32.0,29.0,52.5
269,Lyanco,br BRA,DF,Southampton,24-356,1997,11.0,5.0,551.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.03,0.02,0.05,0.03,0.05,6.1,4.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.04,-0.2,-0.2,160.0,228.0,70.2,3243.0,1273.0,50.0,56.0,89.3,88.0,101.0,87.1,21.0,67.0,31.3,-0.1,3.0,11.0,2.0,0.0,12.0,220.0,8.0,6.0,0.0,33.0,4.0,3.0,0.0,0.0,0.0,0.0,137.0,21.0,70.0,13.0,194.0,12.0,0.0,3.0,1.0,4.0,7.0,5.0,6.0,0.98,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,4.0,0.0,3.0,6.0,50.0,3.0,67.0,25.0,37.3,35.0,32.0,0.0,15.0,10.0,0.0,5.0,17.0,33.0,0.0,308.0,54.0,164.0,146.0,17.0,5.0,300.0,3.0,4.0,75.0,3.0,0.0,162.0,828.0,322.0,10.0,3.0,1.0,150.0,146.0,97.3,2.0,3.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,66.0,12.0,9.0,57.1
270,Alexis Mac Allister,ar ARG,MF FW,Brighton,23-030,1998,16.0,7.0,758.0,4.0,2.0,1.0,1.0,1.0,0.0,0.47,0.24,0.71,0.36,0.59,2.5,1.8,0.9,0.3,0.11,0.41,0.21,0.32,8.4,23.0,6.0,2.0,26.1,2.73,0.71,0.13,0.5,0.08,1.5,1.2,321.0,414.0,77.5,6083.0,1656.0,140.0,165.0,84.8,138.0,155.0,89.0,41.0,81.0,50.6,1.1,13.0,40.0,14.0,3.0,42.0,377.0,37.0,11.0,1.0,61.0,25.0,12.0,26.0,14.0,8.0,3.0,289.0,49.0,76.0,50.0,341.0,8.0,0.0,5.0,0.0,8.0,18.0,9.0,31.0,3.68,20.0,5.0,0.0,2.0,3.0,1.0,3.0,0.36,0.0,2.0,0.0,1.0,0.0,0.0,32.0,24.0,14.0,12.0,6.0,12.0,28.0,42.9,16.0,203.0,78.0,38.4,64.0,86.0,53.0,20.0,2.0,0.0,18.0,10.0,8.0,0.0,549.0,21.0,106.0,243.0,231.0,23.0,510.0,1.0,11.0,9.1,3.0,1.0,336.0,1595.0,848.0,45.0,15.0,1.0,388.0,343.0,88.4,8.0,12.0,0.0,10.0,18.0,1.0,0.0,0.0,0.0,85.0,11.0,12.0,47.8
271,James Maddison,eng ENG,MF FW,Leicester City,25-061,1996,19.0,15.0,1251.0,6.0,3.0,0.0,0.0,2.0,0.0,0.43,0.22,0.65,0.43,0.65,4.6,4.6,2.4,0.33,0.17,0.5,0.33,0.5,13.9,39.0,19.0,5.0,48.7,2.81,1.37,0.15,0.32,0.12,1.4,1.4,339.0,469.0,72.3,6391.0,1992.0,145.0,182.0,79.7,135.0,161.0,83.9,51.0,108.0,47.2,0.6,20.0,38.0,18.0,3.0,50.0,395.0,74.0,27.0,5.0,100.0,22.0,17.0,38.0,17.0,10.0,2.0,321.0,50.0,98.0,44.0,412.0,7.0,0.0,2.0,2.0,9.0,23.0,9.0,47.0,3.38,30.0,5.0,5.0,3.0,4.0,0.0,12.0,0.86,8.0,1.0,1.0,1.0,1.0,0.0,18.0,9.0,5.0,8.0,5.0,3.0,19.0,15.8,16.0,230.0,58.0,25.2,60.0,115.0,55.0,14.0,2.0,0.0,12.0,9.0,2.0,0.0,621.0,11.0,88.0,320.0,253.0,49.0,549.0,17.0,30.0,56.7,18.0,1.0,433.0,2246.0,1271.0,66.0,16.0,4.0,559.0,433.0,77.5,19.0,15.0,0.0,7.0,43.0,1.0,1.0,0.0,0.0,67.0,4.0,16.0,20.0
272,Harry Maguire,eng ENG,DF,Manchester Utd,28-324,1993,18.0,17.0,1504.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.04,0.0,0.05,0.04,0.05,16.7,12.0,4.0,0.0,33.3,0.72,0.24,0.0,0.0,0.06,-0.7,-0.7,818.0,945.0,86.6,18320.0,5718.0,231.0,248.0,93.1,411.0,456.0,90.1,172.0,231.0,74.5,0.0,2.0,80.0,2.0,0.0,59.0,916.0,29.0,28.0,0.0,127.0,41.0,0.0,0.0,0.0,0.0,0.0,681.0,77.0,187.0,139.0,710.0,55.0,1.0,5.0,5.0,20.0,11.0,6.0,12.0,0.72,7.0,2.0,0.0,2.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,13.0,6.0,0.0,7.0,13.0,53.8,6.0,87.0,30.0,34.5,64.0,22.0,1.0,25.0,20.0,0.0,5.0,27.0,88.0,0.0,1119.0,160.0,566.0,567.0,59.0,20.0,1093.0,2.0,3.0,66.7,2.0,0.0,682.0,4595.0,2629.0,76.0,17.0,0.0,749.0,734.0,98.0,4.0,4.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,181.0,65.0,28.0,69.9
273,Riyad Mahrez,dz ALG,FW,Manchester City,30-336,1991,16.0,8.0,847.0,6.0,4.0,2.0,2.0,0.0,0.0,0.64,0.43,1.06,0.43,0.85,5.1,3.5,3.0,0.54,0.32,0.86,0.38,0.7,9.4,31.0,10.0,5.0,32.3,3.29,1.06,0.13,0.4,0.11,0.9,0.5,444.0,534.0,83.1,7454.0,1661.0,238.0,267.0,89.1,159.0,180.0,88.3,42.0,75.0,56.0,1.0,28.0,15.0,28.0,5.0,41.0,484.0,50.0,6.0,2.0,66.0,19.0,27.0,36.0,17.0,2.0,8.0,411.0,38.0,85.0,480.0,35.0,8.0,8.0,0.0,2.0,6.0,14.0,14.0,41.0,4.36,31.0,7.0,0.0,3.0,0.0,0.0,6.0,0.64,4.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,3.0,2.0,9.0,22.2,7.0,110.0,32.0,29.1,21.0,46.0,43.0,11.0,1.0,0.0,10.0,5.0,1.0,0.0,645.0,12.0,42.0,216.0,431.0,70.0,591.0,14.0,25.0,56.0,14.0,0.0,503.0,2694.0,1526.0,84.0,15.0,20.0,567.0,498.0,87.8,16.0,21.0,0.0,8.0,11.0,2.0,0.0,0.0,0.0,63.0,5.0,9.0,35.7
274,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,24-147,1997,8.0,2.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.12,0.13,0.01,0.13,3.0,2.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.02,0.0,0.0,105.0,136.0,77.2,1923.0,603.0,48.0,59.0,81.4,47.0,55.0,85.5,10.0,19.0,52.6,-0.3,3.0,12.0,3.0,0.0,13.0,131.0,5.0,4.0,0.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,99.0,10.0,27.0,18.0,104.0,9.0,1.0,0.0,0.0,4.0,9.0,2.0,8.0,2.69,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,2.0,1.0,1.0,4.0,25.0,3.0,54.0,17.0,31.5,19.0,25.0,10.0,5.0,1.0,0.0,4.0,3.0,4.0,0.0,171.0,9.0,47.0,89.0,41.0,1.0,166.0,2.0,7.0,28.6,2.0,0.0,101.0,422.0,216.0,10.0,1.0,0.0,116.0,108.0,93.1,3.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,37.0,5.0,4.0,55.6
275,Sadio Mané,sn SEN,FW,Liverpool,29-288,1992,20.0,19.0,1711.0,8.0,1.0,0.0,0.0,2.0,0.0,0.42,0.05,0.47,0.42,0.47,10.3,10.3,2.9,0.54,0.15,0.7,0.54,0.7,19.0,62.0,21.0,0.0,33.9,3.26,1.1,0.13,0.38,0.17,-2.3,-2.3,452.0,629.0,71.9,7190.0,1562.0,258.0,312.0,82.7,142.0,207.0,68.6,40.0,57.0,70.2,-1.9,18.0,27.0,36.0,4.0,62.0,620.0,9.0,2.0,2.0,127.0,14.0,40.0,0.0,0.0,0.0,0.0,469.0,92.0,68.0,162.0,435.0,10.0,7.0,6.0,5.0,16.0,55.0,35.0,56.0,2.95,39.0,0.0,2.0,9.0,3.0,3.0,9.0,0.47,4.0,0.0,1.0,4.0,0.0,0.0,24.0,13.0,3.0,10.0,11.0,5.0,15.0,33.3,10.0,264.0,78.0,29.5,38.0,113.0,113.0,21.0,0.0,0.0,21.0,14.0,8.0,0.0,918.0,13.0,71.0,368.0,552.0,171.0,910.0,29.0,52.0,55.8,31.0,3.0,703.0,4058.0,2113.0,125.0,35.0,40.0,1119.0,721.0,64.4,61.0,43.0,0.0,33.0,31.0,12.0,0.0,0.0,0.0,100.0,18.0,34.0,34.6
276,Javier Manquillo,es ESP,DF,Newcastle Utd,27-263,1994,13.0,12.0,1063.0,1.0,2.0,0.0,0.0,5.0,0.0,0.08,0.17,0.25,0.08,0.25,0.5,0.5,0.3,0.04,0.03,0.07,0.04,0.07,11.8,4.0,2.0,0.0,50.0,0.34,0.17,0.25,0.5,0.12,0.5,0.5,245.0,338.0,72.5,3541.0,1487.0,145.0,168.0,86.3,75.0,107.0,70.1,14.0,40.0,35.0,1.7,4.0,14.0,1.0,0.0,16.0,257.0,81.0,0.0,0.0,45.0,2.0,8.0,0.0,0.0,0.0,0.0,168.0,88.0,82.0,23.0,205.0,21.0,81.0,3.0,1.0,9.0,18.0,10.0,8.0,0.68,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.34,3.0,0.0,0.0,0.0,1.0,0.0,38.0,23.0,25.0,10.0,3.0,17.0,30.0,56.7,13.0,148.0,49.0,33.1,82.0,41.0,25.0,27.0,6.0,0.0,21.0,21.0,27.0,0.0,471.0,49.0,197.0,187.0,107.0,11.0,391.0,7.0,10.0,70.0,7.0,0.0,215.0,979.0,446.0,16.0,8.0,1.0,222.0,186.0,83.8,8.0,6.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,84.0,15.0,11.0,57.7
277,Fernando Marçal,br BRA,DF,Wolves,32-338,1989,11.0,11.0,954.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.04,0.01,0.05,0.04,0.05,10.6,7.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.06,-0.4,-0.4,427.0,549.0,77.8,7528.0,2489.0,198.0,220.0,90.0,190.0,235.0,80.9,34.0,73.0,46.6,-0.1,2.0,19.0,4.0,2.0,34.0,451.0,98.0,4.0,1.0,73.0,17.0,39.0,3.0,1.0,1.0,0.0,317.0,127.0,105.0,394.0,38.0,17.0,91.0,2.0,7.0,11.0,22.0,17.0,9.0,0.85,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0,26.0,17.0,17.0,6.0,3.0,8.0,21.0,38.1,13.0,179.0,53.0,29.6,99.0,56.0,24.0,27.0,2.0,0.0,25.0,21.0,38.0,0.0,688.0,42.0,227.0,278.0,221.0,10.0,595.0,4.0,9.0,44.4,5.0,1.0,381.0,1748.0,1072.0,65.0,17.0,2.0,416.0,377.0,90.6,7.0,10.0,0.0,23.0,11.0,1.0,0.0,1.0,0.0,92.0,18.0,12.0,60.0
278,Solly March,eng ENG,DF FW,Brighton,27-187,1994,17.0,8.0,887.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.9,0.9,1.2,0.09,0.12,0.22,0.09,0.22,9.9,13.0,7.0,2.0,53.8,1.32,0.71,0.0,0.0,0.07,-0.9,-0.9,308.0,422.0,73.0,5617.0,1578.0,152.0,181.0,84.0,110.0,146.0,75.3,37.0,72.0,51.4,-0.2,17.0,13.0,14.0,6.0,27.0,370.0,52.0,10.0,0.0,77.0,24.0,31.0,17.0,4.0,8.0,1.0,273.0,54.0,95.0,335.0,39.0,14.0,24.0,2.0,0.0,7.0,13.0,21.0,35.0,3.55,23.0,7.0,2.0,0.0,2.0,1.0,3.0,0.3,2.0,0.0,0.0,0.0,1.0,0.0,20.0,12.0,10.0,5.0,5.0,4.0,11.0,36.4,7.0,152.0,48.0,31.6,46.0,48.0,58.0,15.0,1.0,0.0,14.0,20.0,13.0,0.0,534.0,28.0,105.0,194.0,263.0,35.0,483.0,16.0,23.0,69.6,16.0,1.0,358.0,2044.0,1155.0,60.0,10.0,11.0,430.0,334.0,77.7,13.0,14.0,0.0,21.0,12.0,5.0,0.0,0.0,0.0,75.0,11.0,14.0,44.0
279,Pablo Marí,es ESP,DF,Arsenal,28-145,1993,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.15,0.05,0.21,0.15,0.21,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.31,-0.3,-0.3,78.0,86.0,90.7,1640.0,531.0,23.0,26.0,88.5,40.0,41.0,97.6,14.0,17.0,82.4,-0.1,1.0,9.0,0.0,0.0,8.0,85.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,64.0,7.0,15.0,60.0,13.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,1.0,4.0,8.0,50.0,4.0,19.0,4.0,21.1,9.0,8.0,2.0,6.0,4.0,0.0,2.0,6.0,11.0,0.0,114.0,15.0,55.0,61.0,7.0,3.0,113.0,1.0,1.0,100.0,1.0,0.0,59.0,353.0,190.0,4.0,1.0,0.0,66.0,65.0,98.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,5.0,4.0,55.6
280,Anthony Martial,fr FRA,FW,Manchester Utd,26-049,1995,8.0,2.0,212.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42,0.5,0.5,0.1,0.2,0.06,0.26,0.2,0.26,2.4,5.0,2.0,0.0,40.0,2.12,0.85,0.2,0.5,0.09,0.5,0.5,66.0,85.0,77.6,984.0,236.0,36.0,45.0,80.0,28.0,33.0,84.8,2.0,4.0,50.0,-0.1,1.0,2.0,4.0,0.0,8.0,84.0,1.0,0.0,1.0,16.0,1.0,5.0,0.0,0.0,0.0,0.0,70.0,8.0,7.0,7.0,74.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,3.0,1.27,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.85,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,28.0,11.0,39.3,6.0,9.0,13.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,110.0,1.0,9.0,40.0,66.0,19.0,109.0,5.0,7.0,71.4,5.0,0.0,88.0,489.0,327.0,18.0,4.0,4.0,143.0,95.0,66.4,4.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,5.0,5.0,3.0,62.5
281,Martinelli,br BRA,FW MF,Arsenal,20-219,2001,13.0,9.0,779.0,4.0,2.0,0.0,0.0,1.0,0.0,0.46,0.23,0.69,0.46,0.69,3.2,3.2,1.0,0.37,0.11,0.48,0.37,0.48,8.7,23.0,7.0,0.0,30.4,2.66,0.81,0.17,0.57,0.14,0.8,0.8,143.0,209.0,68.4,2407.0,364.0,69.0,90.0,76.7,52.0,68.0,76.5,16.0,33.0,48.5,1.0,14.0,2.0,3.0,0.0,7.0,188.0,21.0,0.0,0.0,44.0,10.0,10.0,17.0,17.0,0.0,0.0,138.0,37.0,34.0,26.0,166.0,6.0,1.0,0.0,1.0,5.0,9.0,13.0,26.0,3.0,16.0,3.0,2.0,4.0,0.0,1.0,5.0,0.58,3.0,1.0,0.0,1.0,0.0,0.0,20.0,12.0,7.0,8.0,5.0,4.0,12.0,33.3,8.0,151.0,45.0,29.8,29.0,46.0,76.0,14.0,2.0,0.0,12.0,12.0,3.0,0.0,337.0,10.0,36.0,123.0,201.0,51.0,316.0,10.0,22.0,45.5,12.0,2.0,216.0,1531.0,926.0,48.0,12.0,15.0,335.0,216.0,64.5,22.0,17.0,0.0,9.0,10.0,5.0,0.0,0.0,0.0,41.0,18.0,32.0,36.0
282,Emiliano Martínez,ar ARG,GK,Aston Villa,29-143,1992,20.0,20.0,1800.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,635.0,70.1,13946.0,8103.0,69.0,70.0,98.6,203.0,203.0,100.0,171.0,359.0,47.6,0.0,0.0,8.0,0.0,0.0,0.0,407.0,228.0,70.0,0.0,47.0,23.0,0.0,0.0,0.0,0.0,0.0,312.0,21.0,302.0,66.0,452.0,0.0,0.0,75.0,3.0,24.0,6.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,669.0,569.0,657.0,13.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,302.0,1418.0,821.0,0.0,0.0,0.0,258.0,254.0,98.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
