,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
203,Mateusz Klich,pl POL,MF,Leeds United,31-159,1990,7.0,7.0,555.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.16,0.32,0.16,0.32,1.2,1.2,1.2,0.19,0.2,0.39,0.19,0.39,6.2,15.0,9.0,0.0,60.0,2.43,1.46,0.07,0.11,0.08,-0.2,-0.2,212.0,274.0,77.4,3382.0,852.0,119.0,136.0,87.5,75.0,89.0,84.3,12.0,31.0,38.7,-0.2,12.0,21.0,3.0,0.0,29.0,269.0,5.0,0.0,0.0,32.0,3.0,9.0,1.0,0.0,0.0,0.0,199.0,36.0,39.0,25.0,229.0,12.0,4.0,4.0,0.0,8.0,10.0,8.0,21.0,3.41,17.0,1.0,0.0,0.0,2.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,3.0,4.0,5.0,14.0,35.7,9.0,123.0,32.0,26.0,29.0,58.0,36.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,325.0,3.0,37.0,159.0,146.0,27.0,320.0,4.0,7.0,57.1,5.0,0.0,226.0,1185.0,538.0,27.0,6.0,3.0,291.0,241.0,82.8,6.0,4.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,58.0,0.0,2.0,0.0
204,Robin Koch,de GER,MF,Leeds United,25-125,1996,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,72.7,282.0,112.0,8.0,11.0,72.7,7.0,9.0,77.8,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,5.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,21.0,7.0,33.3,8.0,12.0,1.0,2.0,0.0,0.0,2.0,5.0,3.0,0.0,32.0,4.0,15.0,18.0,0.0,0.0,32.0,1.0,1.0,100.0,1.0,0.0,21.0,87.0,46.0,0.0,0.0,0.0,18.0,14.0,77.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,33.3
205,Sead Kolašinac,ba BIH,DF,Arsenal,28-152,1993,2.0,1.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,76.9,167.0,64.0,4.0,4.0,100.0,5.0,8.0,62.5,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,7.0,3.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,0.0,27.0,8.0,19.0,8.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,15.0,0.0,0.0,0.0,8.0,7.0,87.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,66.7
206,Ibrahima Konaté,fr FRA,DF,Liverpool,22-178,1999,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.04,0.04,0.0,0.04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,175.0,86.9,3258.0,1182.0,46.0,52.0,88.5,80.0,85.0,94.1,24.0,36.0,66.7,-0.1,1.0,11.0,1.0,0.0,12.0,170.0,5.0,5.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,142.0,14.0,19.0,10.0,153.0,10.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,1.33,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,2.0,3.0,66.7,1.0,20.0,8.0,40.0,15.0,5.0,0.0,3.0,3.0,0.0,0.0,3.0,20.0,0.0,207.0,18.0,91.0,121.0,4.0,2.0,203.0,0.0,0.0,0.0,0.0,0.0,131.0,518.0,292.0,6.0,0.0,0.0,142.0,140.0,98.6,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0,9.0,2.0,81.8
207,Ezri Konsa,eng ENG,DF,Aston Villa,24-027,1997,10.0,10.0,857.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,0.09,0.02,0.12,0.09,0.12,9.5,8.0,3.0,0.0,37.5,0.84,0.32,0.0,0.0,0.11,-0.9,-0.9,285.0,342.0,83.3,5824.0,1845.0,78.0,87.0,89.7,161.0,179.0,89.9,43.0,69.0,62.3,-0.2,2.0,13.0,0.0,0.0,15.0,324.0,18.0,13.0,1.0,40.0,8.0,1.0,0.0,0.0,0.0,0.0,244.0,39.0,59.0,34.0,260.0,22.0,5.0,5.0,0.0,9.0,9.0,4.0,5.0,0.53,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,4.0,1.0,2.0,5.0,40.0,3.0,69.0,26.0,37.7,33.0,30.0,6.0,21.0,13.0,0.0,8.0,20.0,28.0,0.0,438.0,69.0,232.0,188.0,40.0,24.0,424.0,3.0,3.0,100.0,3.0,0.0,250.0,997.0,510.0,10.0,3.0,0.0,276.0,257.0,93.1,5.0,2.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,75.0,31.0,18.0,63.3
208,Cheikhou Kouyaté,sn SEN,"MF,DF",Crystal Palace,31-333,1989,9.0,7.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.0,0.02,0.02,0.02,7.0,2.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.07,-0.1,-0.1,223.0,260.0,85.8,3885.0,860.0,91.0,106.0,85.8,107.0,121.0,88.4,18.0,24.0,75.0,0.0,0.0,12.0,1.0,0.0,12.0,253.0,7.0,7.0,0.0,37.0,4.0,1.0,0.0,0.0,0.0,0.0,196.0,34.0,30.0,15.0,217.0,14.0,0.0,3.0,0.0,2.0,7.0,2.0,3.0,0.43,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,11.0,8.0,0.0,4.0,11.0,36.4,7.0,128.0,34.0,26.6,69.0,53.0,6.0,21.0,7.0,0.0,14.0,16.0,19.0,0.0,358.0,41.0,154.0,187.0,30.0,1.0,352.0,5.0,7.0,71.4,6.0,0.0,219.0,876.0,369.0,5.0,2.0,0.0,194.0,185.0,95.4,10.0,7.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,78.0,17.0,10.0,63.0
209,Mateo Kovačić,hr CRO,MF,Chelsea,27-197,1994,9.0,8.0,702.0,1.0,5.0,0.0,0.0,1.0,0.0,0.13,0.64,0.77,0.13,0.77,1.1,1.1,1.8,0.15,0.23,0.37,0.15,0.37,7.8,12.0,3.0,1.0,25.0,1.54,0.38,0.08,0.33,0.09,-0.1,-0.1,472.0,525.0,89.9,8749.0,2067.0,215.0,228.0,94.3,192.0,210.0,91.4,59.0,77.0,76.6,3.2,12.0,42.0,15.0,0.0,50.0,509.0,16.0,15.0,5.0,66.0,12.0,2.0,0.0,0.0,0.0,0.0,440.0,50.0,35.0,23.0,491.0,6.0,0.0,2.0,0.0,2.0,14.0,8.0,33.0,4.23,29.0,0.0,0.0,1.0,2.0,1.0,7.0,0.9,6.0,0.0,0.0,0.0,0.0,1.0,28.0,21.0,9.0,15.0,4.0,9.0,17.0,52.9,8.0,180.0,58.0,32.2,42.0,99.0,39.0,9.0,2.0,0.0,7.0,10.0,8.0,0.0,613.0,16.0,126.0,385.0,163.0,10.0,598.0,14.0,18.0,77.8,15.0,0.0,456.0,2561.0,1365.0,60.0,29.0,3.0,495.0,475.0,96.0,4.0,16.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,62.0,3.0,5.0,37.5
210,Emil Krafth,se SWE,DF,Newcastle Utd,27-109,1994,5.0,4.0,362.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.1,0.1,0.0,0.04,0.01,0.04,0.04,0.04,4.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.07,-0.1,-0.1,101.0,129.0,78.3,1778.0,682.0,48.0,52.0,92.3,39.0,49.0,79.6,12.0,25.0,48.0,1.0,1.0,6.0,1.0,0.0,8.0,111.0,18.0,4.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,85.0,12.0,32.0,5.0,103.0,6.0,14.0,1.0,1.0,1.0,3.0,1.0,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,10.0,30.0,7.0,45.0,14.0,31.1,26.0,17.0,2.0,5.0,2.0,0.0,3.0,9.0,16.0,0.0,164.0,24.0,95.0,54.0,21.0,3.0,146.0,0.0,0.0,0.0,0.0,0.0,81.0,395.0,198.0,5.0,1.0,0.0,91.0,88.0,96.7,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,21.0,1.0,7.0,12.5
211,Tim Krul,nl NED,GK,Norwich City,33-230,1988,11.0,11.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,457.0,66.3,9839.0,5797.0,39.0,39.0,100.0,121.0,123.0,98.4,141.0,292.0,48.3,0.0,0.0,1.0,0.0,0.0,0.0,318.0,139.0,45.0,0.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,210.0,20.0,227.0,285.0,88.0,0.0,0.0,62.0,0.0,12.0,2.0,1.0,3.0,0.27,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,424.0,486.0,8.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,215.0,919.0,492.0,0.0,0.0,0.0,222.0,221.0,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0
212,Juraj Kucka,sk SVK,MF,Watford,34-266,1987,10.0,10.0,849.0,1.0,0.0,0.0,0.0,4.0,1.0,0.11,0.0,0.11,0.11,0.11,1.1,1.1,0.1,0.12,0.02,0.13,0.12,0.13,9.4,20.0,5.0,1.0,25.0,2.12,0.53,0.05,0.2,0.06,-0.1,-0.1,201.0,280.0,71.8,3953.0,969.0,83.0,113.0,73.5,82.0,99.0,82.8,32.0,57.0,56.1,-0.1,5.0,19.0,3.0,0.0,24.0,271.0,9.0,5.0,0.0,46.0,8.0,3.0,1.0,0.0,1.0,0.0,172.0,43.0,65.0,45.0,193.0,23.0,3.0,0.0,0.0,8.0,18.0,8.0,19.0,2.01,13.0,0.0,3.0,0.0,2.0,1.0,1.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0,31.0,19.0,16.0,11.0,4.0,12.0,26.0,46.2,14.0,175.0,60.0,34.3,63.0,85.0,27.0,13.0,6.0,1.0,7.0,16.0,22.0,1.0,416.0,35.0,125.0,225.0,84.0,8.0,408.0,7.0,13.0,53.8,8.0,3.0,203.0,905.0,450.0,29.0,8.0,0.0,269.0,221.0,82.2,10.0,11.0,1.0,26.0,21.0,1.0,0.0,0.0,0.0,95.0,22.0,22.0,50.0
213,Alexandre Lacazette,fr FRA,"MF,FW",Arsenal,30-175,1991,6.0,3.0,267.0,1.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,0.7,0.7,0.3,0.22,0.11,0.34,0.22,0.34,3.0,4.0,3.0,0.0,75.0,1.35,1.01,0.25,0.33,0.17,0.3,0.3,72.0,104.0,69.2,977.0,215.0,41.0,55.0,74.5,21.0,32.0,65.6,4.0,10.0,40.0,-0.3,6.0,6.0,6.0,0.0,9.0,100.0,4.0,0.0,0.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,68.0,15.0,21.0,12.0,80.0,5.0,1.0,2.0,0.0,2.0,6.0,2.0,14.0,4.72,9.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,57.0,16.0,28.1,13.0,23.0,21.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0,141.0,0.0,20.0,62.0,65.0,19.0,137.0,5.0,8.0,62.5,5.0,0.0,84.0,284.0,160.0,7.0,2.0,0.0,141.0,104.0,73.8,10.0,5.0,0.0,6.0,9.0,2.0,2.0,0.0,0.0,21.0,4.0,7.0,36.4
214,Adam Lallana,eng ENG,MF,Brighton,33-193,1988,11.0,10.0,888.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,0.0,0.1,0.7,0.7,0.4,0.07,0.04,0.11,0.07,0.11,9.9,10.0,2.0,0.0,20.0,1.01,0.2,0.0,0.0,0.07,-0.7,-0.7,498.0,575.0,86.6,7933.0,1568.0,263.0,292.0,90.1,193.0,211.0,91.5,31.0,50.0,62.0,0.6,4.0,30.0,9.0,0.0,29.0,572.0,3.0,3.0,1.0,103.0,6.0,8.0,0.0,0.0,0.0,0.0,452.0,67.0,56.0,161.0,391.0,16.0,0.0,1.0,0.0,11.0,18.0,12.0,15.0,1.52,13.0,0.0,1.0,0.0,1.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,9.0,12.0,3.0,7.0,23.0,30.4,16.0,186.0,60.0,32.3,71.0,84.0,31.0,16.0,4.0,0.0,12.0,17.0,11.0,0.0,669.0,24.0,183.0,375.0,150.0,20.0,668.0,9.0,12.0,75.0,10.0,0.0,465.0,2003.0,947.0,40.0,11.0,3.0,526.0,490.0,93.2,14.0,8.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,98.0,6.0,8.0,42.9
215,Tariq Lamptey,eng ENG,"FW,DF",Brighton,21-050,2000,4.0,1.0,165.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.12,0.11,0.23,0.12,0.23,1.8,3.0,1.0,0.0,33.3,1.64,0.55,0.0,0.0,0.07,-0.2,-0.2,59.0,80.0,73.8,909.0,218.0,38.0,42.0,90.5,13.0,22.0,59.1,7.0,10.0,70.0,-0.2,2.0,3.0,2.0,1.0,6.0,70.0,10.0,0.0,0.0,7.0,1.0,10.0,0.0,0.0,0.0,0.0,49.0,16.0,15.0,10.0,58.0,0.0,10.0,0.0,2.0,0.0,0.0,4.0,7.0,3.82,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,5.0,25.0,3.0,9.0,8.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,106.0,4.0,27.0,29.0,58.0,14.0,96.0,5.0,10.0,50.0,5.0,0.0,82.0,556.0,435.0,20.0,4.0,8.0,92.0,69.0,75.0,3.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,15.0,3.0,4.0,42.9
216,Manuel Lanzini,ar ARG,"MF,FW",West Ham,28-277,1993,5.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.73,1.73,0.0,1.73,0.1,0.1,0.8,0.13,1.47,1.59,0.13,1.59,0.6,1.0,0.0,1.0,0.0,1.73,0.0,0.0,0.0,0.07,-0.1,-0.1,44.0,45.0,97.8,617.0,120.0,29.0,29.0,100.0,11.0,12.0,91.7,3.0,3.0,100.0,0.2,1.0,1.0,0.0,0.0,2.0,44.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,6.0,2.0,4.0,38.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.19,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.73,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,25.0,3.0,18.0,7.0,38.9,5.0,11.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,58.0,1.0,11.0,31.0,18.0,2.0,56.0,1.0,2.0,50.0,1.0,0.0,46.0,140.0,73.0,3.0,2.0,1.0,46.0,44.0,95.7,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
217,Aymeric Laporte,es ESP,DF,Manchester City,27-176,1994,8.0,8.0,655.0,1.0,0.0,0.0,0.0,3.0,1.0,0.14,0.0,0.14,0.14,0.14,1.1,1.1,0.1,0.15,0.01,0.16,0.15,0.16,7.3,11.0,1.0,0.0,9.1,1.51,0.14,0.09,1.0,0.1,-0.1,-0.1,583.0,614.0,95.0,12846.0,3959.0,153.0,160.0,95.6,311.0,321.0,96.9,112.0,125.0,89.6,-0.1,3.0,70.0,2.0,0.0,40.0,597.0,17.0,10.0,1.0,41.0,16.0,2.0,0.0,0.0,0.0,0.0,507.0,39.0,68.0,425.0,152.0,25.0,7.0,1.0,0.0,5.0,3.0,1.0,10.0,1.37,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,33.0,12.0,36.4,22.0,10.0,1.0,3.0,2.0,0.0,1.0,9.0,24.0,1.0,660.0,63.0,262.0,411.0,44.0,14.0,644.0,1.0,2.0,50.0,1.0,0.0,475.0,2950.0,2032.0,74.0,11.0,1.0,536.0,527.0,98.3,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,62.0,12.0,6.0,66.7
218,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,28-008,1993,8.0,8.0,720.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.04,0.0,0.05,0.04,0.05,8.0,7.0,1.0,0.0,14.3,0.87,0.12,0.0,0.0,0.05,-0.3,-0.3,181.0,217.0,83.4,4228.0,1165.0,35.0,46.0,76.1,105.0,112.0,93.8,37.0,54.0,68.5,0.0,1.0,6.0,1.0,0.0,4.0,212.0,5.0,3.0,0.0,34.0,9.0,1.0,0.0,0.0,0.0,0.0,143.0,17.0,57.0,23.0,162.0,14.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,0.62,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,25.0,3.0,43.0,13.0,30.2,25.0,15.0,3.0,20.0,12.0,0.0,8.0,10.0,41.0,0.0,302.0,88.0,219.0,67.0,22.0,15.0,297.0,1.0,1.0,100.0,1.0,0.0,134.0,623.0,268.0,3.0,0.0,0.0,183.0,175.0,95.6,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,37.0,31.0,9.0,77.5
219,Pierre Lees-Melou,fr FRA,MF,Norwich City,28-178,1993,9.0,9.0,736.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.05,0.1,0.14,0.05,0.14,8.2,10.0,2.0,0.0,20.0,1.22,0.24,0.0,0.0,0.04,-0.4,-0.4,266.0,336.0,79.2,4865.0,1309.0,128.0,144.0,88.9,95.0,112.0,84.8,36.0,62.0,58.1,-0.8,10.0,22.0,10.0,2.0,35.0,329.0,7.0,5.0,1.0,73.0,12.0,11.0,1.0,1.0,0.0,0.0,203.0,66.0,67.0,44.0,269.0,19.0,1.0,1.0,0.0,1.0,14.0,9.0,20.0,2.45,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,25.0,16.0,11.0,13.0,1.0,7.0,22.0,31.8,15.0,239.0,56.0,23.4,90.0,120.0,29.0,24.0,5.0,1.0,19.0,11.0,7.0,0.0,426.0,26.0,120.0,220.0,101.0,13.0,420.0,7.0,14.0,50.0,10.0,0.0,265.0,1124.0,527.0,18.0,6.0,2.0,310.0,277.0,89.4,7.0,2.0,0.0,20.0,8.0,0.0,1.0,0.0,0.0,69.0,3.0,11.0,21.4
220,Aaron Lennon,eng ENG,MF,Burnley,34-217,1987,4.0,1.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.13,0.0,0.13,0.13,0.13,1.2,2.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.08,-0.2,-0.2,19.0,27.0,70.4,265.0,54.0,12.0,13.0,92.3,7.0,8.0,87.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,19.0,4.0,4.0,3.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,6.0,16.7,5.0,26.0,12.0,46.2,7.0,14.0,5.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,44.0,1.0,9.0,16.0,21.0,4.0,44.0,1.0,3.0,33.3,1.0,0.0,24.0,131.0,82.0,4.0,1.0,0.0,37.0,26.0,70.3,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0
221,Bernd Leno,de GER,GK,Arsenal,29-260,1992,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,87.0,66.7,1543.0,926.0,19.0,19.0,100.0,20.0,20.0,100.0,18.0,47.0,38.3,0.0,0.0,1.0,0.0,0.0,0.0,58.0,29.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,46.0,7.0,68.0,0.0,0.0,12.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,86.0,99.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,50.0,274.0,111.0,0.0,0.0,0.0,41.0,41.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
222,Jamal Lewis,nir NIR,DF,Newcastle Utd,23-298,1998,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,121.0,33.0,1.0,1.0,100.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
